"reading_timestamp","reading_date","reading_month","reading_year","reading_hour","day_name","month_name","actual_power_kw","wind_speed","theoretical_power_kw","wind_direction","power_loss_kw","effeciency_percentage","wind_category","performance_status","wind_speed_bin"
"2018-04-29 11:50:00","2018-04-29",4,2018,11,Sunday,April,0.00,3.09,19.61,100.26,19.61,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-29 12:00:00","2018-04-29",4,2018,12,Sunday,April,0.00,3.12,20.96,97.43,20.96,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-29 12:10:00","2018-04-29",4,2018,12,Sunday,April,0.00,2.83,0.00,93.22,0.00,,Low Wind,Normal,"0-3"
"2018-04-29 12:20:00","2018-04-29",4,2018,12,Sunday,April,0.00,2.52,0.00,95.12,0.00,,Low Wind,Normal,"0-3"
"2018-04-29 12:30:00","2018-04-29",4,2018,12,Sunday,April,0.00,3.66,72.31,72.30,72.31,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-29 12:40:00","2018-04-29",4,2018,12,Sunday,April,285.55,5.30,414.17,71.49,128.62,68.95,Optimal Wind,Underperforming,"3-6"
"2018-04-29 12:50:00","2018-04-29",4,2018,12,Sunday,April,448.95,6.01,625.82,71.14,176.87,71.74,Optimal Wind,Normal,"6-9"
"2018-04-29 13:00:00","2018-04-29",4,2018,13,Sunday,April,556.40,6.33,741.47,72.85,185.07,75.04,Optimal Wind,Normal,"6-9"
"2018-04-29 13:10:00","2018-04-29",4,2018,13,Sunday,April,645.56,6.49,803.41,72.97,157.85,80.35,Optimal Wind,Normal,"6-9"
"2018-04-29 13:20:00","2018-04-29",4,2018,13,Sunday,April,686.06,6.56,829.82,73.95,143.76,82.68,Optimal Wind,Normal,"6-9"
"2018-04-29 13:30:00","2018-04-29",4,2018,13,Sunday,April,790.81,6.94,989.86,74.40,199.05,79.89,Optimal Wind,Normal,"6-9"
"2018-04-29 13:40:00","2018-04-29",4,2018,13,Sunday,April,986.03,7.50,1256.70,74.44,270.67,78.46,Optimal Wind,Normal,"6-9"
"2018-04-29 13:50:00","2018-04-29",4,2018,13,Sunday,April,1130.63,7.93,1491.77,75.50,361.14,75.79,Optimal Wind,Normal,"6-9"
"2018-04-29 14:00:00","2018-04-29",4,2018,14,Sunday,April,1232.44,8.24,1670.39,75.65,437.95,73.78,Optimal Wind,Normal,"6-9"
"2018-04-29 14:10:00","2018-04-29",4,2018,14,Sunday,April,1259.32,7.94,1493.67,73.77,234.35,84.31,Optimal Wind,Normal,"6-9"
"2018-04-29 14:20:00","2018-04-29",4,2018,14,Sunday,April,1373.44,8.16,1620.85,73.23,247.41,84.74,Optimal Wind,Normal,"6-9"
"2018-04-29 14:30:00","2018-04-29",4,2018,14,Sunday,April,1466.71,8.42,1778.93,73.16,312.22,82.45,Optimal Wind,Normal,"6-9"
"2018-04-29 14:40:00","2018-04-29",4,2018,14,Sunday,April,1413.26,8.37,1745.50,72.35,332.24,80.97,Optimal Wind,Normal,"6-9"
"2018-04-29 14:50:00","2018-04-29",4,2018,14,Sunday,April,1479.20,8.57,1868.37,73.18,389.17,79.17,Optimal Wind,Normal,"6-9"
"2018-04-29 15:00:00","2018-04-29",4,2018,15,Sunday,April,1529.52,8.69,1943.65,72.86,414.13,78.69,Optimal Wind,Normal,"6-9"
"2018-04-29 15:10:00","2018-04-29",4,2018,15,Sunday,April,1580.64,8.74,1977.80,72.44,397.16,79.92,Optimal Wind,Normal,"6-9"
"2018-04-29 15:20:00","2018-04-29",4,2018,15,Sunday,April,1799.44,9.19,2264.94,70.32,465.50,79.45,Optimal Wind,Normal,"9-12"
"2018-04-29 15:30:00","2018-04-29",4,2018,15,Sunday,April,1881.80,9.33,2359.50,71.13,477.70,79.75,Optimal Wind,Normal,"9-12"
"2018-04-29 15:40:00","2018-04-29",4,2018,15,Sunday,April,1864.74,9.34,2365.97,72.12,501.23,78.82,Optimal Wind,Normal,"9-12"
"2018-04-29 15:50:00","2018-04-29",4,2018,15,Sunday,April,1837.69,9.16,2247.12,72.77,409.43,81.78,Optimal Wind,Normal,"9-12"
"2018-04-29 16:00:00","2018-04-29",4,2018,16,Sunday,April,1882.15,9.51,2447.04,73.02,564.89,76.92,Optimal Wind,Normal,"9-12"
"2018-04-29 16:10:00","2018-04-29",4,2018,16,Sunday,April,1972.24,9.90,2730.35,76.97,758.11,72.23,Optimal Wind,Normal,"9-12"
"2018-04-29 16:20:00","2018-04-29",4,2018,16,Sunday,April,2098.57,10.10,2850.35,75.72,751.78,73.63,Optimal Wind,Normal,"9-12"
"2018-04-29 16:30:00","2018-04-29",4,2018,16,Sunday,April,2292.36,10.19,2903.25,72.62,610.89,78.96,Optimal Wind,Normal,"9-12"
"2018-04-29 16:40:00","2018-04-29",4,2018,16,Sunday,April,2434.31,10.54,3082.47,74.31,648.16,78.97,Optimal Wind,Normal,"9-12"
"2018-04-29 16:50:00","2018-04-29",4,2018,16,Sunday,April,2605.46,10.98,3265.18,74.57,659.72,79.80,Optimal Wind,Normal,"9-12"
"2018-04-29 17:00:00","2018-04-29",4,2018,17,Sunday,April,2520.85,10.82,3207.08,72.45,686.23,78.60,Optimal Wind,Normal,"9-12"
"2018-04-29 17:10:00","2018-04-29",4,2018,17,Sunday,April,2463.35,10.68,3148.39,71.92,685.04,78.24,Optimal Wind,Normal,"9-12"
"2018-04-29 17:20:00","2018-04-29",4,2018,17,Sunday,April,2478.67,10.79,3192.26,74.97,713.59,77.65,Optimal Wind,Normal,"9-12"
"2018-04-29 17:30:00","2018-04-29",4,2018,17,Sunday,April,2468.59,10.98,3266.01,75.96,797.42,75.58,Optimal Wind,Normal,"9-12"
"2018-04-29 17:40:00","2018-04-29",4,2018,17,Sunday,April,2390.36,10.92,3241.90,75.48,851.54,73.73,Optimal Wind,Normal,"9-12"
"2018-04-29 17:50:00","2018-04-29",4,2018,17,Sunday,April,2074.95,10.46,3048.21,74.87,973.26,68.07,Optimal Wind,Underperforming,"9-12"
"2018-04-29 18:00:00","2018-04-29",4,2018,18,Sunday,April,2000.61,10.04,2815.16,73.42,814.55,71.07,Optimal Wind,Normal,"9-12"
"2018-04-29 18:10:00","2018-04-29",4,2018,18,Sunday,April,1876.16,9.57,2495.71,72.41,619.55,75.18,Optimal Wind,Normal,"9-12"
"2018-04-29 18:20:00","2018-04-29",4,2018,18,Sunday,April,1870.40,9.75,2628.87,74.39,758.47,71.15,Optimal Wind,Normal,"9-12"
"2018-04-29 18:30:00","2018-04-29",4,2018,18,Sunday,April,1824.55,9.74,2619.09,76.92,794.54,69.66,Optimal Wind,Underperforming,"9-12"
"2018-04-29 18:40:00","2018-04-29",4,2018,18,Sunday,April,2023.64,9.97,2774.25,77.87,750.61,72.94,Optimal Wind,Normal,"9-12"
"2018-04-29 18:50:00","2018-04-29",4,2018,18,Sunday,April,1943.47,10.13,2867.86,78.98,924.39,67.77,Optimal Wind,Underperforming,"9-12"
"2018-04-29 19:00:00","2018-04-29",4,2018,19,Sunday,April,1694.02,9.43,2421.62,78.08,727.60,69.95,Optimal Wind,Underperforming,"9-12"
"2018-04-29 19:10:00","2018-04-29",4,2018,19,Sunday,April,1560.25,9.11,2216.27,76.78,656.02,70.40,Optimal Wind,Normal,"9-12"
"2018-04-29 19:20:00","2018-04-29",4,2018,19,Sunday,April,1771.08,9.77,2642.87,75.73,871.79,67.01,Optimal Wind,Underperforming,"9-12"
"2018-04-29 19:30:00","2018-04-29",4,2018,19,Sunday,April,1703.49,9.63,2542.79,75.57,839.30,66.99,Optimal Wind,Underperforming,"9-12"
"2018-04-29 19:40:00","2018-04-29",4,2018,19,Sunday,April,1682.00,9.64,2547.48,77.38,865.48,66.03,Optimal Wind,Underperforming,"9-12"
"2018-04-29 19:50:00","2018-04-29",4,2018,19,Sunday,April,1557.24,9.04,2170.06,76.53,612.82,71.76,Optimal Wind,Normal,"9-12"
"2018-04-29 20:00:00","2018-04-29",4,2018,20,Sunday,April,1609.60,9.26,2312.01,76.06,702.41,69.62,Optimal Wind,Underperforming,"9-12"
"2018-04-29 20:10:00","2018-04-29",4,2018,20,Sunday,April,1558.17,9.02,2157.79,76.80,599.62,72.21,Optimal Wind,Normal,"9-12"
"2018-04-29 20:20:00","2018-04-29",4,2018,20,Sunday,April,1689.89,9.19,2265.83,76.39,575.94,74.58,Optimal Wind,Normal,"9-12"
"2018-04-29 20:30:00","2018-04-29",4,2018,20,Sunday,April,1490.58,8.94,2102.61,76.96,612.03,70.89,Optimal Wind,Normal,"6-9"
"2018-04-29 20:40:00","2018-04-29",4,2018,20,Sunday,April,1485.12,8.82,2026.86,75.54,541.74,73.27,Optimal Wind,Normal,"6-9"
"2018-04-29 20:50:00","2018-04-29",4,2018,20,Sunday,April,1353.62,8.44,1790.67,76.58,437.05,75.59,Optimal Wind,Normal,"6-9"
"2018-04-29 21:00:00","2018-04-29",4,2018,21,Sunday,April,1389.17,8.46,1805.39,76.15,416.22,76.95,Optimal Wind,Normal,"6-9"
"2018-04-29 21:10:00","2018-04-29",4,2018,21,Sunday,April,1251.70,8.28,1696.60,76.17,444.90,73.78,Optimal Wind,Normal,"6-9"
"2018-04-29 21:20:00","2018-04-29",4,2018,21,Sunday,April,1216.33,8.13,1604.20,76.17,387.87,75.82,Optimal Wind,Normal,"6-9"
"2018-04-29 21:30:00","2018-04-29",4,2018,21,Sunday,April,958.33,7.44,1226.40,77.39,268.07,78.14,Optimal Wind,Normal,"6-9"
"2018-04-29 21:40:00","2018-04-29",4,2018,21,Sunday,April,739.35,6.68,880.17,77.83,140.82,84.00,Optimal Wind,Normal,"6-9"
"2018-04-29 21:50:00","2018-04-29",4,2018,21,Sunday,April,623.72,6.13,670.45,80.26,46.73,93.03,Optimal Wind,Normal,"6-9"
"2018-04-29 22:00:00","2018-04-29",4,2018,22,Sunday,April,762.00,6.83,940.82,77.17,178.82,80.99,Optimal Wind,Normal,"6-9"
"2018-04-29 22:10:00","2018-04-29",4,2018,22,Sunday,April,463.83,5.26,401.87,83.63,-61.96,115.42,Optimal Wind,Normal,"3-6"
"2018-04-29 22:20:00","2018-04-29",4,2018,22,Sunday,April,242.17,4.37,194.66,87.35,-47.51,124.41,Optimal Wind,Normal,"3-6"
"2018-04-29 22:30:00","2018-04-29",4,2018,22,Sunday,April,199.52,4.11,143.14,89.17,-56.38,139.39,Optimal Wind,Normal,"3-6"
"2018-04-29 22:40:00","2018-04-29",4,2018,22,Sunday,April,167.49,3.92,114.04,91.09,-53.45,146.87,Optimal Wind,Normal,"3-6"
"2018-04-29 22:50:00","2018-04-29",4,2018,22,Sunday,April,114.65,3.98,124.55,99.74,9.90,92.05,Optimal Wind,Normal,"3-6"
"2018-04-29 23:00:00","2018-04-29",4,2018,23,Sunday,April,94.41,3.59,62.74,99.94,-31.67,150.48,Optimal Wind,Normal,"3-6"
"2018-04-29 23:10:00","2018-04-29",4,2018,23,Sunday,April,86.33,3.64,68.65,93.10,-17.68,125.75,Optimal Wind,Normal,"3-6"
"2018-04-29 23:20:00","2018-04-29",4,2018,23,Sunday,April,19.36,2.86,0.00,95.25,-19.36,,Low Wind,Normal,"0-3"
"2018-04-29 23:30:00","2018-04-29",4,2018,23,Sunday,April,0.00,2.43,0.00,104.91,0.00,,Low Wind,Normal,"0-3"
"2018-04-29 23:40:00","2018-04-29",4,2018,23,Sunday,April,0.00,2.14,0.00,96.71,0.00,,Low Wind,Normal,"0-3"
"2018-04-29 23:50:00","2018-04-29",4,2018,23,Sunday,April,0.00,2.06,0.00,95.39,0.00,,Low Wind,Normal,"0-3"
"2018-04-30 00:00:00","2018-04-30",4,2018,0,Monday,April,0.00,1.84,0.00,90.15,0.00,,Low Wind,Normal,"0-3"
"2018-04-30 00:10:00","2018-04-30",4,2018,0,Monday,April,0.00,2.14,0.00,92.25,0.00,,Low Wind,Normal,"0-3"
"2018-04-30 00:20:00","2018-04-30",4,2018,0,Monday,April,0.00,1.87,0.00,100.07,0.00,,Low Wind,Normal,"0-3"
"2018-04-30 00:30:00","2018-04-30",4,2018,0,Monday,April,0.00,2.02,0.00,91.14,0.00,,Low Wind,Normal,"0-3"
"2018-04-30 00:40:00","2018-04-30",4,2018,0,Monday,April,0.00,2.48,0.00,87.68,0.00,,Low Wind,Normal,"0-3"
"2018-04-30 00:50:00","2018-04-30",4,2018,0,Monday,April,0.00,2.46,0.00,89.13,0.00,,Low Wind,Normal,"0-3"
"2018-04-30 01:00:00","2018-04-30",4,2018,1,Monday,April,0.00,2.48,0.00,82.61,0.00,,Low Wind,Normal,"0-3"
"2018-04-30 01:10:00","2018-04-30",4,2018,1,Monday,April,0.00,2.27,0.00,84.17,0.00,,Low Wind,Normal,"0-3"
"2018-04-30 01:20:00","2018-04-30",4,2018,1,Monday,April,0.00,2.16,0.00,85.69,0.00,,Low Wind,Normal,"0-3"
"2018-04-30 01:30:00","2018-04-30",4,2018,1,Monday,April,0.00,2.31,0.00,89.87,0.00,,Low Wind,Normal,"0-3"
"2018-04-30 01:40:00","2018-04-30",4,2018,1,Monday,April,0.00,3.03,17.09,87.43,17.09,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-30 01:50:00","2018-04-30",4,2018,1,Monday,April,0.00,3.47,48.86,85.15,48.86,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-30 02:00:00","2018-04-30",4,2018,2,Monday,April,11.66,3.83,97.37,85.08,85.71,11.97,Optimal Wind,Underperforming,"3-6"
"2018-04-30 02:10:00","2018-04-30",4,2018,2,Monday,April,13.21,3.61,65.30,83.42,52.09,20.23,Optimal Wind,Underperforming,"3-6"
"2018-04-30 02:20:00","2018-04-30",4,2018,2,Monday,April,0.00,3.12,20.74,95.36,20.74,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-30 02:30:00","2018-04-30",4,2018,2,Monday,April,17.13,4.07,136.54,80.82,119.41,12.55,Optimal Wind,Underperforming,"3-6"
"2018-04-30 02:40:00","2018-04-30",4,2018,2,Monday,April,46.53,4.23,167.82,73.01,121.29,27.73,Optimal Wind,Underperforming,"3-6"
"2018-04-30 02:50:00","2018-04-30",4,2018,2,Monday,April,34.67,3.95,117.80,72.51,83.13,29.43,Optimal Wind,Underperforming,"3-6"
"2018-04-30 03:00:00","2018-04-30",4,2018,3,Monday,April,26.14,3.81,94.65,70.67,68.51,27.62,Optimal Wind,Underperforming,"3-6"
"2018-04-30 03:10:00","2018-04-30",4,2018,3,Monday,April,43.77,3.97,121.46,69.09,77.69,36.04,Optimal Wind,Underperforming,"3-6"
"2018-04-30 03:20:00","2018-04-30",4,2018,3,Monday,April,37.63,3.93,115.59,69.68,77.96,32.55,Optimal Wind,Underperforming,"3-6"
"2018-04-30 03:30:00","2018-04-30",4,2018,3,Monday,April,33.35,3.86,103.30,67.72,69.95,32.28,Optimal Wind,Underperforming,"3-6"
"2018-04-30 03:40:00","2018-04-30",4,2018,3,Monday,April,12.27,3.67,72.99,66.83,60.72,16.81,Optimal Wind,Underperforming,"3-6"
"2018-04-30 03:50:00","2018-04-30",4,2018,3,Monday,April,4.69,3.38,39.68,70.63,34.99,11.82,Optimal Wind,Underperforming,"3-6"
"2018-04-30 04:00:00","2018-04-30",4,2018,4,Monday,April,0.00,3.77,88.60,78.46,88.60,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-30 04:10:00","2018-04-30",4,2018,4,Monday,April,58.16,4.16,153.58,73.41,95.42,37.87,Optimal Wind,Underperforming,"3-6"
"2018-04-30 04:20:00","2018-04-30",4,2018,4,Monday,April,5.43,3.37,38.45,77.83,33.02,14.12,Optimal Wind,Underperforming,"3-6"
"2018-04-30 04:30:00","2018-04-30",4,2018,4,Monday,April,0.00,3.24,27.96,82.38,27.96,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-30 04:40:00","2018-04-30",4,2018,4,Monday,April,4.30,3.79,91.00,85.82,86.70,4.73,Optimal Wind,Underperforming,"3-6"
"2018-04-30 04:50:00","2018-04-30",4,2018,4,Monday,April,13.96,3.53,55.11,75.98,41.15,25.33,Optimal Wind,Underperforming,"3-6"
"2018-04-30 05:00:00","2018-04-30",4,2018,5,Monday,April,13.64,3.56,59.17,77.60,45.53,23.05,Optimal Wind,Underperforming,"3-6"
"2018-04-30 05:10:00","2018-04-30",4,2018,5,Monday,April,0.00,3.04,17.36,83.22,17.36,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-30 05:20:00","2018-04-30",4,2018,5,Monday,April,0.00,3.49,50.93,90.06,50.93,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-30 05:30:00","2018-04-30",4,2018,5,Monday,April,0.00,3.41,42.58,80.17,42.58,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-30 05:40:00","2018-04-30",4,2018,5,Monday,April,0.00,3.54,56.63,74.57,56.63,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-30 05:50:00","2018-04-30",4,2018,5,Monday,April,0.00,3.38,40.06,80.37,40.06,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-30 06:00:00","2018-04-30",4,2018,6,Monday,April,0.00,3.67,73.38,87.32,73.38,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-30 06:10:00","2018-04-30",4,2018,6,Monday,April,0.00,3.25,29.31,81.89,29.31,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-30 06:20:00","2018-04-30",4,2018,6,Monday,April,0.00,2.59,0.00,75.54,0.00,,Low Wind,Normal,"0-3"
"2018-04-30 06:30:00","2018-04-30",4,2018,6,Monday,April,0.00,3.14,21.97,82.99,21.97,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-30 06:40:00","2018-04-30",4,2018,6,Monday,April,0.00,2.67,0.00,79.14,0.00,,Low Wind,Normal,"0-3"
"2018-04-30 06:50:00","2018-04-30",4,2018,6,Monday,April,0.00,2.75,0.00,73.89,0.00,,Low Wind,Normal,"0-3"
"2018-04-30 07:00:00","2018-04-30",4,2018,7,Monday,April,0.00,3.10,20.06,82.90,20.06,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-30 07:10:00","2018-04-30",4,2018,7,Monday,April,0.00,3.65,70.59,87.48,70.59,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-30 07:20:00","2018-04-30",4,2018,7,Monday,April,37.63,4.01,123.94,83.14,86.31,30.36,Optimal Wind,Underperforming,"3-6"
"2018-04-30 07:30:00","2018-04-30",4,2018,7,Monday,April,28.28,3.92,112.30,76.25,84.02,25.18,Optimal Wind,Underperforming,"3-6"
"2018-04-30 07:40:00","2018-04-30",4,2018,7,Monday,April,15.42,3.76,86.04,76.83,70.62,17.92,Optimal Wind,Underperforming,"3-6"
"2018-04-30 07:50:00","2018-04-30",4,2018,7,Monday,April,17.23,3.61,65.79,73.69,48.56,26.19,Optimal Wind,Underperforming,"3-6"
"2018-04-30 08:00:00","2018-04-30",4,2018,8,Monday,April,2.31,3.30,33.16,78.10,30.85,6.97,Optimal Wind,Underperforming,"3-6"
"2018-04-30 08:10:00","2018-04-30",4,2018,8,Monday,April,0.00,3.39,40.80,80.36,40.80,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-30 08:20:00","2018-04-30",4,2018,8,Monday,April,0.00,2.94,0.00,76.83,0.00,,Low Wind,Normal,"0-3"
"2018-04-30 08:30:00","2018-04-30",4,2018,8,Monday,April,0.00,2.90,0.00,81.93,0.00,,Low Wind,Normal,"0-3"
"2018-04-30 08:40:00","2018-04-30",4,2018,8,Monday,April,0.00,3.15,22.87,74.84,22.87,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-30 08:50:00","2018-04-30",4,2018,8,Monday,April,0.00,3.85,100.72,77.10,100.72,0.00,Optimal Wind,Underperforming,"3-6"
"2018-04-30 09:00:00","2018-04-30",4,2018,9,Monday,April,147.72,4.59,240.30,72.01,92.58,61.47,Optimal Wind,Underperforming,"3-6"
"2018-04-30 09:10:00","2018-04-30",4,2018,9,Monday,April,147.45,4.50,221.95,75.23,74.50,66.43,Optimal Wind,Underperforming,"3-6"
"2018-04-30 09:20:00","2018-04-30",4,2018,9,Monday,April,147.42,4.36,192.30,75.69,44.88,76.66,Optimal Wind,Normal,"3-6"
"2018-04-30 09:30:00","2018-04-30",4,2018,9,Monday,April,161.66,4.56,234.02,69.00,72.36,69.08,Optimal Wind,Underperforming,"3-6"
"2018-04-30 09:40:00","2018-04-30",4,2018,9,Monday,April,175.80,4.58,239.07,64.03,63.27,73.53,Optimal Wind,Normal,"3-6"
"2018-04-30 09:50:00","2018-04-30",4,2018,9,Monday,April,146.49,4.46,213.59,66.92,67.10,68.58,Optimal Wind,Underperforming,"3-6"
"2018-04-30 10:00:00","2018-04-30",4,2018,10,Monday,April,227.90,4.89,309.06,69.28,81.16,73.74,Optimal Wind,Normal,"3-6"
"2018-04-30 10:10:00","2018-04-30",4,2018,10,Monday,April,278.75,5.13,367.78,67.92,89.03,75.79,Optimal Wind,Normal,"3-6"
"2018-04-30 10:20:00","2018-04-30",4,2018,10,Monday,April,236.48,4.86,303.39,70.85,66.91,77.95,Optimal Wind,Normal,"3-6"
"2018-04-30 10:30:00","2018-04-30",4,2018,10,Monday,April,258.30,4.89,309.65,70.94,51.35,83.42,Optimal Wind,Normal,"3-6"
"2018-04-30 10:40:00","2018-04-30",4,2018,10,Monday,April,324.52,5.30,413.07,67.53,88.55,78.56,Optimal Wind,Normal,"3-6"
"2018-04-30 10:50:00","2018-04-30",4,2018,10,Monday,April,283.29,5.10,360.51,65.54,77.22,78.58,Optimal Wind,Normal,"3-6"
"2018-04-30 11:00:00","2018-04-30",4,2018,11,Monday,April,256.46,5.05,349.36,54.65,92.90,73.41,Optimal Wind,Normal,"3-6"
"2018-04-30 11:10:00","2018-04-30",4,2018,11,Monday,April,249.85,5.29,410.52,36.74,160.67,60.86,Optimal Wind,Underperforming,"3-6"
"2018-04-30 11:20:00","2018-04-30",4,2018,11,Monday,April,233.06,5.05,347.61,37.26,114.55,67.05,Optimal Wind,Underperforming,"3-6"
"2018-04-30 11:30:00","2018-04-30",4,2018,11,Monday,April,274.38,5.32,418.06,32.87,143.68,65.63,Optimal Wind,Underperforming,"3-6"
"2018-04-30 11:40:00","2018-04-30",4,2018,11,Monday,April,371.49,6.02,630.57,29.17,259.08,58.91,Optimal Wind,Underperforming,"6-9"
"2018-04-30 11:50:00","2018-04-30",4,2018,11,Monday,April,413.83,6.17,682.03,21.18,268.20,60.68,Optimal Wind,Underperforming,"6-9"
"2018-04-30 12:00:00","2018-04-30",4,2018,12,Monday,April,446.93,6.24,708.56,23.60,261.63,63.08,Optimal Wind,Underperforming,"6-9"
"2018-04-30 12:10:00","2018-04-30",4,2018,12,Monday,April,467.07,6.18,687.55,23.64,220.48,67.93,Optimal Wind,Underperforming,"6-9"
"2018-04-30 12:20:00","2018-04-30",4,2018,12,Monday,April,493.24,6.35,748.85,24.02,255.61,65.87,Optimal Wind,Underperforming,"6-9"
"2018-04-30 12:30:00","2018-04-30",4,2018,12,Monday,April,521.93,6.44,783.53,25.72,261.60,66.61,Optimal Wind,Underperforming,"6-9"
"2018-04-30 12:40:00","2018-04-30",4,2018,12,Monday,April,498.47,6.09,654.35,28.98,155.88,76.18,Optimal Wind,Normal,"6-9"
"2018-04-30 12:50:00","2018-04-30",4,2018,12,Monday,April,412.84,5.73,538.44,33.95,125.60,76.67,Optimal Wind,Normal,"3-6"
"2018-04-30 13:00:00","2018-04-30",4,2018,13,Monday,April,466.69,6.00,624.29,31.14,157.60,74.76,Optimal Wind,Normal,"6-9"
"2018-04-30 13:10:00","2018-04-30",4,2018,13,Monday,April,406.26,5.65,514.09,32.06,107.83,79.03,Optimal Wind,Normal,"3-6"
"2018-04-30 13:20:00","2018-04-30",4,2018,13,Monday,April,446.06,5.95,607.01,31.05,160.95,73.48,Optimal Wind,Normal,"3-6"
"2018-04-30 13:30:00","2018-04-30",4,2018,13,Monday,April,549.78,6.35,749.41,29.17,199.63,73.36,Optimal Wind,Normal,"6-9"
"2018-04-30 13:40:00","2018-04-30",4,2018,13,Monday,April,586.01,6.34,745.21,30.24,159.20,78.64,Optimal Wind,Normal,"6-9"
"2018-04-30 13:50:00","2018-04-30",4,2018,13,Monday,April,572.71,6.31,732.18,29.98,159.47,78.22,Optimal Wind,Normal,"6-9"
"2018-04-30 14:00:00","2018-04-30",4,2018,14,Monday,April,619.23,6.48,796.50,29.80,177.27,77.74,Optimal Wind,Normal,"6-9"
"2018-04-30 14:10:00","2018-04-30",4,2018,14,Monday,April,641.00,6.70,886.40,28.22,245.40,72.32,Optimal Wind,Normal,"6-9"
"2018-04-30 14:20:00","2018-04-30",4,2018,14,Monday,April,780.31,7.22,1117.05,25.78,336.74,69.85,Optimal Wind,Underperforming,"6-9"
"2018-04-30 14:30:00","2018-04-30",4,2018,14,Monday,April,704.43,6.58,835.90,25.52,131.47,84.27,Optimal Wind,Normal,"6-9"
"2018-04-30 14:40:00","2018-04-30",4,2018,14,Monday,April,725.20,6.77,917.51,28.43,192.31,79.04,Optimal Wind,Normal,"6-9"
"2018-04-30 14:50:00","2018-04-30",4,2018,14,Monday,April,482.60,5.91,595.36,39.32,112.76,81.06,Optimal Wind,Normal,"3-6"
"2018-04-30 15:00:00","2018-04-30",4,2018,15,Monday,April,0.00,6.52,815.31,38.61,815.31,0.00,Optimal Wind,Underperforming,"6-9"
"2018-04-30 15:10:00","2018-04-30",4,2018,15,Monday,April,0.00,6.36,752.85,35.47,752.85,0.00,Optimal Wind,Underperforming,"6-9"
"2018-04-30 15:20:00","2018-04-30",4,2018,15,Monday,April,838.00,7.64,1329.52,26.23,491.52,63.03,Optimal Wind,Underperforming,"6-9"
"2018-04-30 15:30:00","2018-04-30",4,2018,15,Monday,April,991.11,7.82,1429.26,28.93,438.15,69.34,Optimal Wind,Underperforming,"6-9"
"2018-04-30 15:40:00","2018-04-30",4,2018,15,Monday,April,1144.39,8.08,1576.10,25.68,431.71,72.61,Optimal Wind,Normal,"6-9"
"2018-04-30 15:50:00","2018-04-30",4,2018,15,Monday,April,1300.65,8.19,1639.67,25.58,339.02,79.32,Optimal Wind,Normal,"6-9"
"2018-04-30 16:00:00","2018-04-30",4,2018,16,Monday,April,1222.91,8.12,1597.54,26.44,374.63,76.55,Optimal Wind,Normal,"6-9"
"2018-04-30 16:10:00","2018-04-30",4,2018,16,Monday,April,1085.69,7.91,1481.33,28.68,395.64,73.29,Optimal Wind,Normal,"6-9"
"2018-04-30 16:20:00","2018-04-30",4,2018,16,Monday,April,1089.94,7.98,1520.04,26.17,430.10,71.70,Optimal Wind,Normal,"6-9"
"2018-04-30 16:30:00","2018-04-30",4,2018,16,Monday,April,1005.00,7.83,1433.62,25.01,428.62,70.10,Optimal Wind,Normal,"6-9"
"2018-04-30 16:40:00","2018-04-30",4,2018,16,Monday,April,920.58,7.44,1227.70,24.56,307.12,74.98,Optimal Wind,Normal,"6-9"
"2018-04-30 16:50:00","2018-04-30",4,2018,16,Monday,April,810.53,7.11,1067.52,26.62,256.99,75.93,Optimal Wind,Normal,"6-9"
"2018-04-30 17:00:00","2018-04-30",4,2018,17,Monday,April,766.98,7.10,1062.60,26.12,295.62,72.18,Optimal Wind,Normal,"6-9"
"2018-04-30 17:10:00","2018-04-30",4,2018,17,Monday,April,622.02,6.51,811.59,26.56,189.57,76.64,Optimal Wind,Normal,"6-9"
"2018-04-30 17:20:00","2018-04-30",4,2018,17,Monday,April,504.33,6.28,723.84,23.82,219.51,69.67,Optimal Wind,Underperforming,"6-9"
"2018-04-30 17:30:00","2018-04-30",4,2018,17,Monday,April,439.72,6.06,644.13,26.59,204.41,68.27,Optimal Wind,Underperforming,"6-9"
